OBJECTID,Join_Count,TARGET_FID,Row_Labels,Average_of,Average__1,comm,ind,BUFF_DIST,ORIG_FID,OBJECTID_1,AUN,SCHOOL_NUM,LOCATION_I,SCHOOL_NAM,SCHOOL_N_1,STREET_ADD,ZIP_CODE,PHONE_NUMB,ACTIVE,GRADE_LEVE,GRADE_ORG,ENROLLMENT,TYPE,TYPE_SPECI,Shape_Length,Shape_Area
984,0,984,1488,39.993310000000001,-75.186030000000002,0,1,200.000000000000000,983,984,,,,,,,,,,,,,,,0.013069252981237,0.000013243326652
985,1,985,1489,39.946689999999997,-75.181640000000002,0,0,200.000000000000000,984,985,226515462, , ,Philadelphia School,Phila School,2501-29 LOMBARD ST,19146,(215) 545-5323,O,Elem/Middle,pre K-8, ,3,Private,0.013063995207109,0.000013234440117
986,2,986,1491,39.915730000000003,-75.162880000000001,0,0,200.000000000000000,985,986,126515001,7226,2190,"FELL, D. NEWLIN SCHOOL",D. Newlin Fell School,900 W OREGON AVE,19148,215-400-8260, ,ELEMENTARYMIDDLE,K-8,569,1,District,0.013060511084327,0.000013228550731
987,0,987,1492,39.954670000000000,-75.194469999999995,1,0,200.000000000000000,986,987,,,,,,,,,,,,,,,0.013064894597374,0.000013235960471
988,0,988,1493,39.998640000000002,-75.178240000000002,0,1,200.000000000000000,987,988,,,,,,,,,,,,,,,0.013069855254467,0.000013244344738
989,0,989,1494,39.930610000000001,-75.159700000000001,1,0,200.000000000000000,988,989,,,,,,,,,,,,,,,0.013062184849247,0.000013231380086
990,0,990,1496,39.896149999999999,-75.175849999999997,0,1,200.000000000000000,989,990,,,,,,,,,,,,,,,0.013058309629330,0.000013224828858
991,1,991,1499,39.948619999999998,-75.217110000000005,0,0,200.000000000000000,990,991,226517552, , ,St Francis Desales School,St Francis Desales Sch,917 S 47TH ST,19143,(215) 387-1749,O,Elem/Middle,K-8, ,3,Archdiocese,0.013064212856946,0.000013234808035
992,0,992,1501,39.932589999999998,-75.194659999999999,0,0,200.000000000000000,991,992,,,,,,,,,,,,,,,0.013062407614911,0.000013231756360
993,0,993,1505,39.945450000000001,-75.171689999999998,0,0,200.000000000000000,992,993,,,,,,,,,,,,,,,0.013063855631402,0.000013234204128
994,4,994,1508,39.959589999999999,-75.162019999999998,1,1,200.000000000000000,993,994,226515602, , ,Roman Catholic High School,Roman Catholic HS,303 N BROAD ST,19107,215-627-1270,O,High School,9-12, ,3,Archdiocese,0.013065449240216,0.000013236898152
995,0,995,1509,40.031860000000002,-75.052859999999995,1,0,200.000000000000000,994,995,,,,,,,,,,,,,,,0.013073610918683,0.000013250691456
996,2,996,1510,39.974119999999999,-75.204319999999996,0,0,200.000000000000000,995,996,226510055, , ,Al Mosheh Shule of Positive Ed,Al Mosheh Shule of Positive Ed,3922 Cambridge St,19104,(215) 765-6462,O,Elem/Middle,K-4, ,3,Private,0.013067087539462,0.000013239667047
997,3,997,1511,39.945869999999999,-75.240309999999994,1,0,200.000000000000000,996,997,126515001,7815,1190,MOTIVATION HIGH SCHOOL,Motivation High School,5900 BALTIMORE AVE,19143,215-400-7930, ,HIGH,09-12,401,1,District,0.013063902884771,0.000013234284043
998,0,998,1512,39.971750000000000,-75.185820000000007,0,0,200.000000000000000,997,998,,,,,,,,,,,,,,,0.013066819612373,0.000013239213914
999,0,999,1513,40.032139999999998,-75.067700000000002,0,0,200.000000000000000,998,999,,,,,,,,,,,,,,,0.013073642679837,0.000013250745071
1000,1,1000,1514,39.922960000000003,-75.183440000000004,1,0,200.000000000000000,999,1000,126515001,7664,2410,GIRARD ACADEMIC MUSIC PROGRAM,Girard Academic Music Program,2136 W RITNER ST,19145,215-400-8230, ,MIDDLEHIGH,05-12,620,1,District,0.013061324197516,0.000013229925282
1001,2,1001,1515,39.940539999999999,-75.163979999999995,0,0,200.000000000000000,1000,1001,126515001,7904,2620,ACADEMY AT PALUMBO,Academy at Palumbo,1100 CATHARINE ST,19147,215-400-8130, ,HIGH,9-12,1060,1,District,0.013063302429343,0.000013233268881
1002,0,1002,1517,39.955100000000002,-75.185360000000003,1,1,200.000000000000000,1001,1002,,,,,,,,,,,,,,,0.013064942969246,0.000013236042209
1003,1,1003,1519,39.939380000000000,-75.161010000000005,0,0,200.000000000000000,1002,1003,126515001,7904,2620,ACADEMY AT PALUMBO,Academy at Palumbo,1100 CATHARINE ST,19147,215-400-8130, ,HIGH,9-12,1060,1,District,0.013063172502116,0.000013233049383
1004,0,1004,1520,39.941180000000003,-75.145669999999996,0,0,200.000000000000000,1003,1004,,,,,,,,,,,,,,,0.013063374844032,0.000013233391480
1005,0,1005,1522,40.019590000000001,-75.148949999999999,0,0,200.000000000000000,1004,1005,,,,,,,,,,,,,,,0.013072223179821,0.000013248346497
1006,1,1006,1523,39.981949999999998,-75.239030000000000,0,1,200.000000000000000,1005,1006,126515001,3857,4020,OVERBROOK HIGH SCHOOL,Overbrook High School,5898 LANCASTER AVE,19131,215-400-7300, ,HIGH,9-12,485,1,District,0.013067971106294,0.000013241160469
1007,1,1007,1525,39.951529999999998,-75.156739999999999,1,0,200.000000000000000,1006,1007,0, , ,Freire Charter School,Freire Charter School,1026 Market St,19107,(267) 670-7499, ,Middle School,5-8, ,2,Charter,0.013064540505629,0.000013235361900
1008,0,1008,1527,39.959420000000001,-75.197119999999998,1,0,200.000000000000000,1007,1008,,,,,,,,,,,,,,,0.013065429742433,0.000013236864890
1009,1,1009,1530,39.941820000000000,-75.165909999999997,0,0,200.000000000000000,1008,1009,126513210,7580,3326,UNIVERSAL INSTITUTE,Universal Institute Charter School,801 S 15TH ST,19146,215-732-2876, ,Elem/Middle,K-8, ,2,Charter,0.013063447020503,0.000013233513688
1010,0,1010,1534,39.954340000000002,-75.191789999999997,1,0,200.000000000000000,1009,1010,,,,,,,,,,,,,,,0.013064856974674,0.000013235896668
1011,0,1011,1536,39.992199999999997,-75.099310000000003,1,0,200.000000000000000,1010,1011,,,,,,,,,,,,,,,0.013069127809927,0.000013243115165
1012,0,1012,1538,40.024810000000002,-75.130650000000003,0,0,200.000000000000000,1011,1012,,,,,,,,,,,,,,,0.013072813272548,0.000013249343338
1013,0,1013,1539,40.035580000000003,-75.069559999999996,1,0,200.000000000000000,1012,1013,,,,,,,,,,,,,,,0.013074031880499,0.000013251402773
1014,0,1014,1540,39.960720000000002,-75.230900000000005,0,1,200.000000000000000,1013,1014,,,,,,,,,,,,,,,0.013065576259209,0.000013237112430
1015,0,1015,1542,40.001429999999999,-75.081649999999996,0,1,200.000000000000000,1014,1015,,,,,,,,,,,,,,,0.013070170538019,0.000013244877489
1016,2,1016,1544,39.942239999999998,-75.177599999999998,0,0,200.000000000000000,1015,1016,226510071, , ,Philadelphia Free School,Phila Free School,2001 Christian St,19146,(215)218-9586,O,Elem/Mid/High,pre K-12, ,3,Private,0.013063494182760,0.000013233593238
1017,0,1017,1546,39.954140000000002,-75.161010000000005,1,0,200.000000000000000,1016,1017,,,,,,,,,,,,,,,0.013064834713932,0.000013235859163
1018,0,1018,1547,39.932429999999997,-75.154460000000000,0,0,200.000000000000000,1017,1018,,,,,,,,,,,,,,,0.013062389458199,0.000013231725781
1019,0,1019,1549,39.943429999999999,-75.178979999999996,0,0,200.000000000000000,1018,1019,,,,,,,,,,,,,,,0.013063628044330,0.000013233819571
1020,0,1020,1551,39.948599999999999,-75.167760000000001,1,0,200.000000000000000,1019,1020,,,,,,,,,,,,,,,0.013064210555099,0.000013234804196
1021,0,1021,1552,39.961570000000002,-75.224540000000005,0,0,200.000000000000000,1020,1021,,,,,,,,,,,,,,,0.013065671774119,0.000013237273720
1022,1,1022,1553,39.941409999999998,-75.170950000000005,0,0,200.000000000000000,1021,1022,126515001,3635,2450,"STANTON, EDWIN M. SCHOOL",Edwin M. Stanton School,901 S 17TH ST,19146,215-400-7960, ,ELEMENTARYMIDDLE,K-08,305,1,District,0.013063400651736,0.000013233435341
1023,2,1023,1555,39.939760000000000,-75.164150000000006,0,1,200.000000000000000,1022,1023,126515001,7904,2620,ACADEMY AT PALUMBO,Academy at Palumbo,1100 CATHARINE ST,19147,215-400-8130, ,HIGH,9-12,1060,1,District,0.013063214489932,0.000013233120595
1024,2,1024,1557,39.941020000000002,-75.174279999999996,0,0,200.000000000000000,1023,1024,226510071, , ,Philadelphia Free School,Phila Free School,2001 Christian St,19146,(215)218-9586,O,Elem/Mid/High,pre K-12, ,3,Private,0.013063356824381,0.000013233361176
1025,1,1025,1558,39.967350000000003,-75.175399999999996,0,0,200.000000000000000,1024,1025,226517652, , ,St Francis Xavier School,St Francis Xavier Sch,641-51 N 24TH ST,19130,(215) 763-6564,O,Elem/Middle,pre K-8, ,3,Archdiocese,0.013066323785680,0.000013238375995
1026,0,1026,1559,39.956589999999998,-75.151309999999995,1,0,200.000000000000000,1025,1026,,,,,,,,,,,,,,,0.013065110731814,0.000013236325829
1027,0,1027,1560,40.044930000000001,-75.231139999999996,1,0,200.000000000000000,1026,1027,,,,,,,,,,,,,,,0.013075090422318,0.000013253191433
1028,1,1028,1561,39.954400000000000,-75.171360000000007,1,0,200.000000000000000,1027,1028,126510001,7677,3360,RUSSELL BYERS CHARTER SCHOOL,Russell Byers Charter School,1911 ARCH ST,19103,215-972-1700, ,Elem/Middle,K-8, ,2,Charter,0.013064863842009,0.000013235908055
1029,0,1029,1562,39.921990000000001,-75.188839999999999,0,1,200.000000000000000,1028,1029,,,,,,,,,,,,,,,0.013061215014960,0.000013229740633
1030,0,1030,1563,39.937269999999998,-75.148520000000005,0,0,200.000000000000000,1029,1030,,,,,,,,,,,,,,,0.013062934200327,0.000013232646695
1031,2,1031,1564,39.940429999999999,-75.169539999999998,0,0,200.000000000000000,1030,1031,126515001,3635,2450,"STANTON, EDWIN M. SCHOOL",Edwin M. Stanton School,901 S 17TH ST,19146,215-400-7960, ,ELEMENTARYMIDDLE,K-08,305,1,District,0.013063290262950,0.000013233248534
1032,0,1032,1565,39.990859999999998,-75.155220000000000,0,1,200.000000000000000,1031,1032,,,,,,,,,,,,,,,0.013068976760716,0.000013242859875
1033,1,1033,1567,39.945140000000002,-75.150040000000004,0,0,200.000000000000000,1032,1033,226518902, , ,St Marys Interparochial School,St. Mary's Interparochial Sch,440 Locust Street,19106,215-923-7522,O,Elem/Middle,K-8, ,3,Archdiocese,0.013063821008798,0.000013234145698
1034,0,1034,1568,39.998800000000003,-75.131249999999994,0,1,200.000000000000000,1033,1034,,,,,,,,,,,,,,,0.013069873003479,0.000013244374437
1035,1,1035,1569,39.955260000000003,-75.211680000000001,0,0,200.000000000000000,1034,1035,226512762, , ,Islamic Education School,Islamic Education Sch,4431-39 WALNUT ST,19104,(215) 387-8888,O,Elem/Middle,pre K-8, ,3,Private,0.013064961042121,0.000013236072693
1036,0,1036,1570,39.952359999999999,-75.154929999999993,1,0,200.000000000000000,1035,1036,,,,,,,,,,,,,,,0.013064633871349,0.000013235519380
1037,2,1037,1572,39.956569999999999,-75.209729999999993,1,0,200.000000000000000,1036,1037,226519902, , ,West Catholic Preparatory High School,West Phila Cath HS,4501-17 CHESTNUT ST,19139,(215)386-2244,O,High School,9-12, ,3,Archdiocese,0.013065108618304,0.000013236322211
1038,2,1038,1573,39.973820000000003,-75.139949999999999,0,0,200.000000000000000,1037,1038,226510132, , ,Al-Aqsa Islamic School,Al-Aqsa Islamic Academy,1501-11 GERMANTOWN AVE,19122,215) 765-6660,O,Elem/Mid/High,K-12, ,3,Private,0.013067053293370,0.000013239608811
1039,0,1039,1574,39.978879999999997,-75.118610000000004,1,0,200.000000000000000,1038,1039,,,,,,,,,,,,,,,0.013067623912034,0.000013240573229
1040,0,1040,1575,39.949219999999997,-75.199529999999996,0,0,200.000000000000000,1039,1040,,,,,,,,,,,,,,,0.013064280124284,0.000013234921793
1041,0,1041,1576,39.958210000000001,-75.235510000000005,0,0,200.000000000000000,1040,1041,,,,,,,,,,,,,,,0.013065293011617,0.000013236633540
1042,0,1042,1577,40.029429999999998,-75.056120000000007,1,0,200.000000000000000,1041,1042,,,,,,,,,,,,,,,0.013073335973471,0.000013250226622
1043,1,1043,1580,39.968499999999999,-75.175150000000002,0,0,200.000000000000000,1042,1043,126515001,3618,2210,BACHE-MARTIN SCHOOL,Bache-Martin School,2201 BROWN ST,19130,215-400-7550, ,ELEMENTARYMIDDLE,K-8,463,1,District,0.013066453514981,0.000013238595438
1044,1,1044,1582,39.959339999999997,-75.220960000000005,0,0,200.000000000000000,1043,1044,126515001,3860,1020,WEST PHILADELPHIA HIGH SCHOOL,West Philadelphia High School,4901 CHESTNUT ST,19139,215-400-7900, ,HIGH,9-12,448,1,District,0.013065420748907,0.000013236849748
1045,0,1045,1583,39.941820000000000,-75.150769999999994,0,0,200.000000000000000,1044,1045,,,,,,,,,,,,,,,0.013063447217566,0.000013233514012
1046,1,1046,1584,39.979100000000003,-75.161130000000000,0,0,200.000000000000000,1045,1046,0, ,3374,Alliance for Progress Charter School (Annex),Alliance CS (Annex),1630-32 N 16th St,19121,(215) 232-4892,O,Elementary School,4-8, ,2,Charter,0.013067649457306,0.000013240616621
1047,1,1047,1585,39.949550000000002,-75.165949999999995,1,0,200.000000000000000,1046,1047,126510009,7737,3358,PHILADELPHIA ELECTRICAL AND,Philadelphia Electrical and Technology Charter School,1420 CHESTNUT ST,19102,267-514-1823, ,High School,9-12, ,2,Charter,0.013064317684953,0.000013234985301
1048,0,1048,1587,39.982439999999997,-75.100989999999996,1,1,200.000000000000000,1047,1048,,,,,,,,,,,,,,,0.013068025971650,0.000013241252772
1049,1,1049,1588,39.947789999999998,-75.229460000000003,0,1,200.000000000000000,1048,1049,126515001,6528,1300,"HARRINGTON, AVERY D. SCHOOL",Avery D. Harrington School,5300 BALTIMORE AVE,19143,215-400-7920, ,ELEMENTARYMIDDLE,K-8,477,1,District,0.013064119522512,0.000013234650303
1050,2,1050,1589,39.956840000000000,-75.167599999999993,1,0,200.000000000000000,1049,1050,226511652, , ,Friends Select School,Friends Select Sch,3 BENJ FRANKLIN PKY,19103,215-561-5900,O,Elem/Mid/High,pre K-12, ,3,Private,0.013065138737396,0.000013236372883
1051,1,1051,1591,39.941929999999999,-75.158820000000006,0,0,200.000000000000000,1050,1051,300511820, , ,Beginnings Learning Center,Beginnings Learning Ctr,620 S 10TH ST,19147,(215) 627-3668,O,Pre-K,pre K-K, ,3,Private,0.013063458976091,0.000013233533765
1052,1,1052,1596,39.939570000000003,-75.162589999999994,0,1,200.000000000000000,1051,1052,126515001,7904,2620,ACADEMY AT PALUMBO,Academy at Palumbo,1100 CATHARINE ST,19147,215-400-8130, ,HIGH,9-12,1060,1,District,0.013063193636109,0.000013233085308
1053,0,1053,1597,39.994940000000000,-75.187269999999998,0,0,200.000000000000000,1052,1053,,,,,,,,,,,,,,,0.013069437116271,0.000013243637657
1054,0,1054,1600,39.929749999999999,-75.192040000000006,0,0,200.000000000000000,1053,1054,,,,,,,,,,,,,,,0.013062088264057,0.000013231216701
1055,0,1055,1601,39.948169999999998,-75.174329999999998,0,0,200.000000000000000,1054,1055,,,,,,,,,,,,,,,0.013064161746910,0.000013234721638
1056,1,1056,1602,39.943019999999997,-75.152119999999996,0,0,200.000000000000000,1055,1056,126515001,3648,2340,"MC CALL, GEN. GEORGE A. SCHOOL",General George A. McCall School,325 S 7TH ST,19106,215-400-7840, ,ELEMENTARYMIDDLE,K-8,711,1,District,0.013063582205394,0.000013233741964
1057,0,1057,1603,39.991810000000001,-75.186380000000000,0,0,200.000000000000000,1056,1057,,,,,,,,,,,,,,,0.013069084162025,0.000013243041671
1058,0,1058,1604,39.958320000000001,-75.152029999999996,0,0,200.000000000000000,1057,1058,,,,,,,,,,,,,,,0.013065305950001,0.000013236655755
1059,0,1059,1605,39.954200000000000,-75.146429999999995,1,0,200.000000000000000,1058,1059,,,,,,,,,,,,,,,0.013064841458287,0.000013235870682
1060,0,1060,1608,39.946080000000002,-75.176760000000002,0,0,200.000000000000000,1059,1060,,,,,,,,,,,,,,,0.013063926716141,0.000013234324408
1061,0,1061,1609,39.944659999999999,-75.165270000000007,1,0,200.000000000000000,1060,1061,,,,,,,,,,,,,,,0.013063766711522,0.000013234053962
1062,0,1062,1610,39.977179999999997,-75.265429999999995,0,0,200.000000000000000,1061,1062,,,,,,,,,,,,,,,0.013067432531179,0.000013240250024
1063,0,1063,1611,40.027580000000000,-75.099180000000004,0,0,200.000000000000000,1062,1063,,,,,,,,,,,,,,,0.013073126570986,0.000013249873105
1064,0,1064,1612,39.959859999999999,-75.224909999999994,1,0,200.000000000000000,1063,1064,,,,,,,,,,,,,,,0.013065479025577,0.000013236948105
1065,0,1065,1613,39.945760000000000,-75.166780000000003,1,0,200.000000000000000,1064,1065,,,,,,,,,,,,,,,0.013063890256710,0.000013234262521
1066,1,1066,1614,39.957670000000000,-75.206080000000000,1,0,200.000000000000000,1065,1066,126515001,7780,1050,"ROBESON, PAUL HIGH SCHOOL",Paul Robeson High School for Human Services,4125 LUDLOW ST,19104,215-400-7780, ,HIGH,09-12,307,1,District,0.013065232690967,0.000013236532026
1067,1,1067,1616,39.924720000000001,-75.159379999999999,0,0,200.000000000000000,1066,1067,126515001,3654,2640,SOUTHWARK SCHOOL,Southwark School,1835 S 9TH ST,19148,215-400-8280, ,ELEMENTARYMIDDLE,K-8,863,1,District,0.013061522043398,0.000013230259704
1068,1,1068,1617,39.950150000000001,-75.145679999999999,0,0,200.000000000000000,1067,1068,126510002,7678,3361,MASTERY CHARTER-LENFEST CAMPUS,Mastery Charter School at Lenfest,35 S 4TH ST,19106,215-922-1902, ,Middle/High,7-12, ,2,Charter,0.013064385137269,0.000013235099192
1069,0,1069,1618,39.944740000000003,-75.146879999999996,0,0,200.000000000000000,1068,1069,,,,,,,,,,,,,,,0.013063775311587,0.000013234068378
1070,0,1070,1619,39.924610000000001,-75.181430000000006,0,0,200.000000000000000,1069,1070,,,,,,,,,,,,,,,0.013061510087260,0.000013230239449
1071,1,1071,1621,39.913370000000000,-75.165080000000003,0,0,200.000000000000000,1070,1071,126510023,7910,3385,MASTERY CHARTER-THOMAS CAMPUS,Mastery Charter School at Thomas Campus,927 JOHNSTON ST,19148,267-236-0036, ,Elem/Mid/High,K-12, ,2,Charter,0.013060245405658,0.000013228101365
1072,0,1072,1622,39.977269999999997,-75.158180000000002,1,0,200.000000000000000,1071,1072,,,,,,,,,,,,,,,0.013067442911809,0.000013240267430
1073,1,1073,1623,39.933850000000000,-75.194400000000002,0,0,200.000000000000000,1072,1073,226517702, , ,St Gabriel School,St Gabriel School,1432 S  29TH ST,19146,215-468-7230,O,Elem/Middle,pre K-8, ,3,Archdiocese,0.013062548960604,0.000013231995593
1074,0,1074,1624,39.948490000000000,-75.157390000000007,1,0,200.000000000000000,1073,1074,,,,,,,,,,,,,,,0.013064198272817,0.000013234783233
1075,0,1075,1625,39.944200000000002,-75.161580000000001,0,0,200.000000000000000,1074,1075,,,,,,,,,,,,,,,0.013063714823997,0.000013233966256
1076,1,1076,1628,39.942019999999999,-75.167590000000004,0,0,200.000000000000000,1075,1076,126513210,7580,3326,UNIVERSAL INSTITUTE,Universal Institute Charter School,801 S 15TH ST,19146,215-732-2876, ,Elem/Middle,K-8, ,2,Charter,0.013063469428302,0.000013233551478
1077,1,1077,1629,39.962240000000001,-75.242649999999998,0,0,200.000000000000000,1076,1077,226512872, , ,Kids World Christian Education Center- West Philadelphia,Kids World Christian Ed Ctr- West Phila,100-04 S 61ST ST,19139,215-474-1484,O,Elementary School,pre K-4, ,3,Private,0.013065747700013,0.000013237402526
1078,0,1078,1631,39.974570000000000,-75.183459999999997,0,0,200.000000000000000,1077,1078,,,,,,,,,,,,,,,0.013067138153491,0.000013239752562
1079,2,1079,1633,39.956780000000002,-75.155580000000000,1,0,200.000000000000000,1078,1079,226510086, , ,Philadelphia Classical School,Phila Classical Sch,1101 Vine Street,19146,(412)915-5510,O,Elem/Middle,K-8, ,3,Private,0.013065132001849,0.000013236361660
1080,0,1080,1634,39.927669999999999,-75.166060000000002,0,0,200.000000000000000,1079,1080,,,,,,,,,,,,,,,0.013061854200391,0.000013230821187
1081,0,1081,1635,39.961419999999997,-75.234840000000005,1,0,200.000000000000000,1080,1081,,,,,,,,,,,,,,,0.013065655393443,0.000013237246519
1082,0,1082,1636,39.962280000000000,-75.244749999999996,0,0,200.000000000000000,1081,1082,,,,,,,,,,,,,,,0.013065752432485,0.000013237410482
1083,0,1083,1637,39.912030000000001,-75.150490000000005,1,0,200.000000000000000,1082,1083,,,,,,,,,,,,,,,0.013060094718504,0.000013227846767
1084,1,1084,1638,39.924250000000001,-75.176299999999998,0,0,200.000000000000000,1083,1084,126515001,3776,2320,"GIRARD, STEPHEN SCHOOL",Stephen Girard School,1800 SNYDER AVE,19145,215-400-8180, ,ELEMENTARY,K-04,437,1,District,0.013061468949714,0.000013230169789
1085,0,1085,1639,39.995429999999999,-75.141509999999997,0,1,200.000000000000000,1084,1085,,,,,,,,,,,,,,,0.013069492739593,0.000013243731893
1086,0,1086,1640,39.920220000000000,-75.157160000000005,0,0,200.000000000000000,1085,1086,,,,,,,,,,,,,,,0.013061015554951,0.000013229403077
1087,0,1087,1641,39.947319999999998,-75.147930000000002,1,0,200.000000000000000,1086,1087,,,,,,,,,,,,,,,0.013064066523817,0.000013234560650
1088,0,1088,1642,39.952269999999999,-75.162390000000002,1,0,200.000000000000000,1087,1088,,,,,,,,,,,,,,,0.013064623935151,0.000013235502801
1089,0,1089,1644,39.938960000000002,-75.154629999999997,0,0,200.000000000000000,1088,1089,,,,,,,,,,,,,,,0.013063124896875,0.000013232969154
1090,1,1090,1645,39.987420000000000,-75.232410000000002,0,0,200.000000000000000,1089,1090,0, ,3327,Laboratory Charter School of Communications/Design (Annex),Laboratory CS of Comm/Design (Annex),5339 Lebanon Ave,19131,215-877-9880,O,Elem/Middle,5-8, ,2,Charter,0.013068587983896,0.000013242202727
1091,0,1091,1647,39.946739999999998,-75.174639999999997,0,0,200.000000000000000,1090,1091,,,,,,,,,,,,,,,0.013064000603742,0.000013234449080
1092,1,1092,1648,39.958689999999997,-75.167169999999999,1,0,200.000000000000000,1091,1092,0, , ,Philadelphia Performing Arts Charter School,Philadelphia Performing Arts Charter School,1600 Vine St,19102,(267) 428-2224, ,Middle/High,5-12, ,2,Charter,0.013065347782716,0.000013236726418
1093,0,1093,1649,39.954009999999997,-75.168210000000002,1,0,200.000000000000000,1092,1093,,,,,,,,,,,,,,,0.013064820218909,0.000013235834681
1094,0,1094,1652,39.927759999999999,-75.166780000000003,0,0,200.000000000000000,1093,1094,,,,,,,,,,,,,,,0.013061863732922,0.000013230836883
1095,0,1095,1654,39.938270000000003,-75.170010000000005,0,1,200.000000000000000,1094,1095,,,,,,,,,,,,,,,0.013063047162155,0.000013232837798
1096,0,1096,1655,39.962629999999997,-75.244680000000002,0,0,200.000000000000000,1095,1096,,,,,,,,,,,,,,,0.013065791480974,0.000013237476255
1097,2,1097,1656,39.972799999999999,-75.216340000000002,0,1,200.000000000000000,1096,1097,126515001,3663,1490,"BLANKENBURG, RUDOLPH SCHOOL",Rudolph Blankenburg School,4600 W GIRARD AVE,19131,215-400-7280, ,ELEMENTARYMIDDLE,K-8,422,1,District,0.013066938465778,0.000013239414944
1098,1,1098,1657,39.943530000000003,-75.148769999999999,0,0,200.000000000000000,1097,1098,226519162, , ,St Peters School,St Peters School,311-21 LOMBARD ST,19147,(215) 925-3963,O,Elem/Middle,pre K-8, ,3,Private,0.013063639645174,0.000013233839185
1099,0,1099,1659,39.931829999999998,-75.159430000000000,1,0,200.000000000000000,1098,1099,,,,,,,,,,,,,,,0.013062321641408,0.000013231611030
1100,0,1100,1663,39.958640000000003,-75.214140000000000,0,0,200.000000000000000,1099,1100,,,,,,,,,,,,,,,0.013065341754626,0.000013236716100
1101,0,1101,1666,39.954850000000000,-75.151150000000001,1,0,200.000000000000000,1100,1101,,,,,,,,,,,,,,,0.013064914776914,0.000013235994404
1102,0,1102,1667,39.948689999999999,-75.192909999999998,1,0,200.000000000000000,1101,1102,,,,,,,,,,,,,,,0.013064220461632,0.000013234820979
1103,0,1103,1668,39.957470000000001,-75.169759999999997,1,0,200.000000000000000,1102,1103,,,,,,,,,,,,,,,0.013065210392816,0.000013236494288
1104,0,1104,1670,39.955030000000001,-75.152730000000005,1,0,200.000000000000000,1103,1104,,,,,,,,,,,,,,,0.013064935036749,0.000013236028570
1105,0,1105,1673,39.951470000000000,-75.200749999999999,0,0,200.000000000000000,1104,1105,,,,,,,,,,,,,,,0.013064534195746,0.000013235351358
1106,1,1106,1674,39.924570000000003,-75.174610000000001,0,1,200.000000000000000,1105,1106,126515001,3776,2320,"GIRARD, STEPHEN SCHOOL",Stephen Girard School,1800 SNYDER AVE,19145,215-400-8180, ,ELEMENTARY,K-04,437,1,District,0.013061505162408,0.000013230231126
1107,0,1107,1676,39.958430000000000,-75.171469999999999,0,0,200.000000000000000,1106,1107,,,,,,,,,,,,,,,0.013065317941729,0.000013236675687
1108,1,1108,1677,39.987810000000003,-75.092070000000007,0,1,200.000000000000000,1107,1108,226517752, , ,St George School,St George School,2700 E VENANGO ST,19134,(215) 634-8803,O,Elem/Middle,pre K-8, ,3,Archdiocese,0.013068632096310,0.000013242277304
1109,0,1109,1678,39.982720000000000,-75.153160000000000,0,0,200.000000000000000,1108,1109,,,,,,,,,,,,,,,0.013068057640913,0.000013241306457
1110,0,1110,1679,39.955849999999998,-75.144450000000006,0,0,200.000000000000000,1109,1110,,,,,,,,,,,,,,,0.013065027458123,0.000013236185037
1111,0,1111,1680,39.934100000000001,-75.149220000000000,0,0,200.000000000000000,1110,1111,,,,,,,,,,,,,,,0.013062577315252,0.000013232043154
1112,0,1112,1681,39.976360000000000,-75.264070000000004,0,0,200.000000000000000,1111,1112,,,,,,,,,,,,,,,0.013067340030502,0.000013240093617
1113,0,1113,1682,39.945070000000001,-75.176990000000004,0,0,200.000000000000000,1112,1113,,,,,,,,,,,,,,,0.013063812582887,0.000013234131396
1114,1,1114,1684,39.949820000000003,-75.161950000000004,1,0,200.000000000000000,1113,1114,300518760, , ,Student Education Center Delaware Valley High School CC,Student Ed Ctr DVHS,204-06 S 13TH ST,19107,(215) 732-5060,O,High School,9-12, ,3,Private,0.013064348084253,0.000013235036743
1115,0,1115,1685,39.937600000000003,-75.164619999999999,1,1,200.000000000000000,1114,1115,,,,,,,,,,,,,,,0.013062971825792,0.000013232710262
1116,0,1116,1686,39.976370000000003,-75.119759999999999,1,0,200.000000000000000,1115,1116,,,,,,,,,,,,,,,0.013067341084551,0.000013240095262
1117,0,1117,1688,39.953249999999997,-75.181860000000000,1,0,200.000000000000000,1116,1117,,,,,,,,,,,,,,,0.013064734078237,0.000013235689139
1118,0,1118,1689,39.902979999999999,-75.154730000000001,0,1,200.000000000000000,1117,1118,,,,,,,,,,,,,,,0.013059077040981,0.000013226126205
1119,0,1119,1690,39.948979999999999,-75.227180000000004,0,0,200.000000000000000,1118,1119,,,,,,,,,,,,,,,0.013064253546608,0.000013234876998
1120,0,1120,1691,39.945650000000001,-75.173270000000002,0,0,200.000000000000000,1119,1120,,,,,,,,,,,,,,,0.013063878563867,0.000013234243202
1121,0,1121,1693,39.960020000000000,-75.224710000000002,1,0,200.000000000000000,1120,1121,,,,,,,,,,,,,,,0.013065497410496,0.000013236979112
1122,1,1122,1694,39.929949999999998,-75.183819999999997,0,0,200.000000000000000,1121,1122,126515001,3629,2370,"MCDANIEL, DELAPLAINE SCHOOL",Delaplaine McDaniel School,1801 S 22ND ST,19145,215-400-8220, ,ELEMENTARYMIDDLE,K-8,377,1,District,0.013062110330241,0.000013231253816
