OBJECTID,Join_Count,TARGET_FID,Row_Labels,Average_of,Average__1,Comm,BUFF_DIST,ORIG_FID,OBJECTID_1,OBJECTID_12,BLDG_ID,BLDG_NAME,ADDRESS,CITY,ZIPCODE,CSP_SCH_ID,SCH_ID,SCH_NAME,SCH_LABEL,SCH_TYPE,SHARED,COMPLEX,POINT_X,POINT_Y,SCHID,NAME,TOWN_MAIL,TOWN,STATE,ZIP,PRINCIPAL,PHONE,FAX,GRADES,TYPE,Shape_Length,Shape_Area
637,3,637,509,42.366399999999999,-71.051400000000001,1,400.000000000000000,337,14,637,17,Eliot Bldg,16 Charter Street,Boston,02113,4381,4381,Eliot K-8,Eliot K-8,K-8, , ,776866.999998999992386,2958750.000020000152290,8168,St John Elementary,Boston,BOSTON,MA,02113,Karen McLaughlin,617-227-3143,617-227-2188,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026712411510341,0.000054916100145
638,4,638,512,42.350310000000000,-71.079880000000003,1,400.000000000000000,339,17,638,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,00350724,Commonwealth School,Boston,BOSTON,MA,02116,William Wharton,617-266-7525,--,"9,10,11,12",PRI,0.026708281868507,0.000054902246384
639,2,639,519,42.327959999999997,-71.083060000000003,1,400.000000000000000,342,32,639,44,Wheatley Bldg,20 Kearsage Avenue,Roxbury,02119,1410,1410,Boston Day and Evening Academy,BDEA,Special, , ,769277.865975999971852,2944471.839110000059009,,,,,,,,,,,,0.026702551786480,0.000054883022682
640,2,640,522,42.312959999999997,-71.057209999999998,1,400.000000000000000,344,109,640,146,Everett Bldg,71 Pleasant Street,Dorchester,02125,4140,4140,Everett Elementary,Everett,ES, , ,775235.999997999984771,2939640.000000000000000,8024,Cristo Rey Boston High School,Dorchester,BOSTON,MA,02125,Elizabeth Degnan,617-825-2580,617-825-2613,"9,10,11,12",PRI,0.026698709989625,0.000054870133359
641,0,641,524,42.358669999999996,-71.052180000000007,1,400.000000000000000,346,,641,,,,,,,,,,,,,,,,,,,,,,,,,,0.026710426802108,0.000054909441820
642,0,642,525,42.354089999999999,-71.058620000000005,1,400.000000000000000,347,,642,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709251432902,0.000054905498911
643,3,643,527,42.301540000000003,-71.059799999999996,1,400.000000000000000,349,64,643,65,Cleveland Bldg,11 Charles Street,Dorchester,02122,1103,1103,Comm Acad Sci Health,CASH,HS,Shared, ,774729.490702999988571,2935060.643110000062734,5470,Helen Davis Leadership Academy Charter Public School,Boston,BOSTON,MA,02122,Karmala Sherwood,617-474-7950,617-474-7957,"6,7,8",CHA,0.026695786907148,0.000054860325292
644,1,644,534,42.342199999999998,-71.084069999999997,1,400.000000000000000,353,33,644,45,Carter Center Bldg,396 Northampton Street,Roxbury,02118,4261,4261,Carter Center,Carter Center,Special, , ,768677.999992000055499,2949400.000010000076145,,,,,,,,,,,,0.026706201629013,0.000054895267739
645,0,645,537,42.353859999999997,-71.062190000000001,1,400.000000000000000,355,,645,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709192456865,0.000054905300861
646,0,646,549,42.351540000000000,-71.062809999999999,1,400.000000000000000,362,,646,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708597486643,0.000054903305385
647,0,647,553,42.347980000000000,-71.045379999999994,1,400.000000000000000,363,,647,,,,,,,,,,,,,,,,,,,,,,,,,,0.026707684042769,0.000054900240825
648,0,648,557,42.350459999999998,-71.128020000000006,1,400.000000000000000,364,,648,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708320441428,0.000054902375883
649,1,649,566,42.282879999999999,-71.157309999999995,1,400.000000000000000,371,96,649,132,"Shaw, R.G.  Bldg",20 Mt. Vernon Street,West Roxbury,02132,4331,4331,Lyndon K-8,Lyndon K-8,K-8, , ,748612.367525000008754,2928334.208819999825209,,,,,,,,,,,,0.026691014777820,0.000054844312459
650,1,650,567,42.347799999999999,-71.078630000000004,1,400.000000000000000,372,17,650,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,,,,,,,,,,,,0.026707637909492,0.000054900085674
651,4,651,570,42.280799999999999,-71.084450000000004,1,400.000000000000000,375,54,651,74,Thompson Bldg,100 Maxwell Street,Dorchester,02124,1990,1990,Boston International HS,Boston Intl HS,Special,Shared, ,769575.860503999982029,2927851.905139999929816,00350705,Berea SDA Academy,Mattapan,BOSTON,MA,02126,Grafton Jones,617-436-8301,617-436-8304,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026690483042679,0.000054842528610
652,1,652,574,42.360930000000003,-71.052800000000005,1,400.000000000000000,377,101,652,,,9 Moon,,,,,,,,,,,,8168,St John Elementary,Boston,BOSTON,MA,02113,Karen McLaughlin,617-227-3143,617-227-2188,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026711006968815,0.000054911387926
653,2,653,580,42.376539999999999,-71.065809999999999,1,400.000000000000000,381,12,653,15,Edwards Bldg,28 Walker Street,Charlestown,02129,2010,2010,Edwards Middle,Edwards MS,MS, , ,773096.999995999969542,2963459.999989999923855,,,,,,,,,,,,0.026715015457708,0.000054924835070
654,0,654,582,42.351120000000002,-71.115780000000001,1,400.000000000000000,382,,654,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708489319315,0.000054902942414
655,0,655,591,42.356070000000003,-71.054890000000000,1,400.000000000000000,388,,655,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709759692775,0.000054907204218
656,0,656,593,42.358860000000000,-71.147509999999997,1,400.000000000000000,389,,656,,,,,,,,,,,,,,,,,,,,,,,,,,0.026710475855794,0.000054909606967
657,0,657,598,42.354050000000001,-71.052869999999999,1,400.000000000000000,393,,657,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709241321708,0.000054905465152
658,0,658,601,42.353230000000003,-71.056870000000004,1,400.000000000000000,396,,658,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709030611631,0.000054904757583
659,1,659,603,42.283360000000002,-71.049289999999999,1,400.000000000000000,397,140,659,,,29 Rita Rd,,,,,,,,,,,,8070,St Brendan Elementary,Dorchester,BOSTON,MA,02124,Ida Ring,617-282-3388,--,"K,1,2,3,4,5,6,7,8",PRI,0.026691137381483,0.000054844724172
660,2,660,604,42.352049999999998,-71.073459999999997,1,400.000000000000000,398,110,660,,,151 Commonwealth Avenue,,,,,,,,,,,,00350724,Commonwealth School,Boston,BOSTON,MA,02116,William Wharton,617-266-7525,--,"9,10,11,12",PRI,0.026708727907346,0.000054903742417
661,1,661,606,42.350850000000001,-71.113799999999998,1,400.000000000000000,399,147,661,,,1 University Road,,,,,,,,,,,,00350813,Boston University Academy,Boston,BOSTON,MA,02215,James Berkman,617-353-9000,617-353-8999,"9,10,11,12",PRI,0.026708420134865,0.000054902710456
662,1,662,607,42.310929999999999,-71.114590000000007,1,400.000000000000000,400,126,662,,,93 Sedgewick Street,,,,,,,,,,,,00350740,Hollow Reed School,Jamaica Plain,BOSTON,MA,02130,Khabria Brown,617-524-9004,--,"PK,K",PRI,0.026698189841596,0.000054868387369
663,3,663,618,42.322730000000000,-71.104879999999994,1,400.000000000000000,406,78,663,110,"Kennedy, J  Bldg",7 Bolster Street,Jamaica Plain,02130,4270,4270,Kennedy John F Elemen,JF Kennedy,ES, , ,762761.999986000009812,2942530.000000000000000,8588,Nativity Prep School,Jamaica Plain,BOSTON,MA,02130-0947,Dan Roy,857-728-0031,857-728-0037,"5,6,7,8",PRI,0.026701211790507,0.000054878526914
664,0,664,621,42.356679999999997,-71.050770000000000,1,400.000000000000000,408,,664,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709916409830,0.000054907729702
665,0,665,624,42.348909999999997,-71.088530000000006,1,400.000000000000000,411,,665,,,,,,,,,,,,,,,,,,,,,,,,,,0.026707922593822,0.000054901040354
666,0,666,625,42.298169999999999,-71.086920000000006,1,400.000000000000000,412,,666,,,,,,,,,,,,,,,,,,,,,,,,,,0.026694924608437,0.000054857431915
667,0,667,630,42.357810000000001,-71.051929999999999,1,400.000000000000000,417,,667,,,,,,,,,,,,,,,,,,,,,,,,,,0.026710206209589,0.000054908701816
668,2,668,637,42.299370000000003,-71.073639999999997,1,400.000000000000000,422,48,668,67,Marshall Bldg,35 Westville Street,Dorchester,02124,4345,4345,UP Academy Charter School of Dorchester,UP Academy of Dorchester,K-8, , ,772296.999994999961928,2934609.999989999923855,,,,,,,,,,,,0.026695231552663,0.000054858462108
669,0,669,640,42.353110000000001,-71.048429999999996,1,400.000000000000000,423,,669,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709000139058,0.000054904656137
670,2,670,643,42.349860000000000,-71.074809999999999,1,400.000000000000000,424,17,670,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,00350724,Commonwealth School,Boston,BOSTON,MA,02116,William Wharton,617-266-7525,--,"9,10,11,12",PRI,0.026708166491524,0.000054901859262
671,0,671,653,42.352480000000000,-71.061419999999998,1,400.000000000000000,430,,671,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708838136365,0.000054904112270
672,0,672,655,42.353230000000003,-71.059439999999995,1,400.000000000000000,432,,672,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709030479739,0.000054904757301
673,0,673,659,42.353420000000000,-71.057760000000002,1,400.000000000000000,435,,673,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709079908355,0.000054904923747
674,0,674,663,42.283929999999998,-71.046750000000003,1,400.000000000000000,438,,674,,,,,,,,,,,,,,,,,,,,,,,,,,0.026691283072813,0.000054845212795
675,2,675,664,42.340170000000001,-71.068640000000002,1,400.000000000000000,439,21,675,28,Blackstone Bldg,380 Shawmut Avenue,Boston,02118,4640,4640,Blackstone Elementary,Blackstone,ES, , ,771753.999993999954313,2949480.000010000076145,8027,Cathedral High,Boston,BOSTON,MA,02118,Christol Murch,617-542-2325,617-542-1745,"9,10,11,12",PRI,0.026705681138079,0.000054893521212
676,1,676,672,42.278640000000003,-71.119180000000000,1,400.000000000000000,442,120,676,,,1035 Canterbury,,,,,,,,,,,,8060,Sacred Heart Elementary,Roslindale,BOSTON,MA,02131,Monica Haldiman,617-323-2500,617-325-7151,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026689931234388,0.000054840676971
677,0,677,678,42.290849999999999,-71.089359999999999,1,400.000000000000000,447,,677,,,,,,,,,,,,,,,,,,,,,,,,,,0.026693052549106,0.000054851150470
678,1,678,679,42.348160000000000,-71.076520000000002,1,400.000000000000000,448,17,678,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,,,,,,,,,,,,0.026707729981054,0.000054900394122
679,4,679,682,42.352539999999998,-71.140270000000001,1,400.000000000000000,451,104,679,142,Jackson Mann Bldg,40 Armington Street,Allston,02134,4610,4610,Horace Mann,Horace Mann K-12,Special,Shared, ,754098.776714000036009,2953523.978469999972731,8103,Saint Joseph Preparatory High School,Brighton,BOSTON,MA,02135,Tom Nunan,617-254-8383,617-254-0240,"9,10,11,12",PRI,0.026708853752039,0.000054904164766
680,1,680,689,42.290070000000000,-71.045550000000006,1,400.000000000000000,455,105,680,,,239 Neponset Avenue,,,,,,,,,,,,8065,Pope John Paul II Academy (Neponset),Dorchester,BOSTON,MA,02122,Kate Brandley,617-265-0019,--,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026692853120632,0.000054850481030
681,0,681,700,42.333759999999998,-71.064610000000002,1,400.000000000000000,460,,681,,,,,,,,,,,,,,,,,,,,,,,,,,0.026704038013989,0.000054888008847
682,0,682,704,42.351909999999997,-71.070689999999999,1,400.000000000000000,463,,682,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708692277965,0.000054903623292
683,1,683,709,42.329569999999997,-71.060910000000007,1,400.000000000000000,467,116,683,,,655 Dorchester Avenue,,,,,,,,,,,,00350882,St Mary Of Czestochowa,South Boston,BOSTON,MA,02127,Marie Laclaire,617-268-3766,--,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026702963886529,0.000054884404988
684,0,684,719,42.349539999999998,-71.057060000000007,1,400.000000000000000,472,,684,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708084239543,0.000054901583127
685,2,685,733,42.255620000000000,-71.125590000000003,1,400.000000000000000,482,70,685,99,Grew Bldg,40 Gordon Avenue,Hyde Park,02136,4200,4200,Grew Elementary,Grew,ES, , ,757056.266892999992706,2918810.811309999786317,00350795,New Beginnings Academy,Hyde Park,BOSTON,MA,02136,Cynthia Schroder,617-364-6767,617-364-3383,"PK,K,1,2,3,4,5,6,10,12",PRI,0.026684052040340,0.000054820947575
686,1,686,735,42.267659999999999,-71.093789999999998,1,400.000000000000000,483,104,686,,,120 Babson,,,,,,,,,,,,8064,Pope John Paul II Academy (Mattapan),Mattapan,BOSTON,MA,02126,Kathleen Aldridge,617-265-0019,--,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026687126156059,0.000054831263856
687,0,687,744,42.349229999999999,-71.045349999999999,1,400.000000000000000,490,,687,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708004742846,0.000054901316916
688,1,688,745,42.347870000000000,-71.085560000000001,1,400.000000000000000,491,145,688,,,30 Fairfield Street,,,,,,,,,,,,00350760,The Kingsley Montessori School,Boston,BOSTON,MA,02116,Carole Forbes,617-226-4900,--,"PK,K,1,2,3,4,5,6",PRI,0.026707655805455,0.000054900145843
689,3,689,747,42.310459999999999,-71.114819999999995,1,400.000000000000000,493,121,689,123,Agassiz Building,20 Child St,Jamaica Plain,02130,4285,4285,Mission Hill K-8,Mission Hill K-8,K-8,Shared, ,760615.274077999987639,2937144.856019999831915,00350740,Hollow Reed School,Jamaica Plain,BOSTON,MA,02130,Khabria Brown,617-524-9004,--,"PK,K",PRI,0.026698069590390,0.000054867984413
690,1,690,750,42.351439999999997,-71.118409999999997,1,400.000000000000000,494,97,690,,,1001 Commonwealth Avenue,,,,,,,,,,,,5431,MATCH Charter Public High School,Boston,BOSTON,MA,02215,Jorge Miranda,617-232-0300,617-232-2838,"9,10,11,12",CHA,0.026708571554058,0.000054903217965
691,2,691,754,42.289070000000002,-71.067009999999996,1,400.000000000000000,496,128,691,,,670 Washington Street,,,,,,,,,,,,00350947,Parkside Christian Academy,Dorchester,BOSTON,MA,02124,John Mallory,617-522-1841,--,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026692597263373,0.000054849622854
692,0,692,757,42.358820000000001,-71.057829999999996,1,400.000000000000000,499,,692,,,,,,,,,,,,,,,,,,,,,,,,,,0.026710465808759,0.000054909573350
693,0,693,759,42.352510000000002,-71.059399999999997,1,400.000000000000000,501,,693,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708846415229,0.000054904140544
694,2,694,765,42.351059999999997,-71.064920000000001,1,400.000000000000000,504,16,694,22,Boston HS Bldg,885 Washington Street,Boston,02111,4650,4650,Quincy Lower (K-5),Quincy Lower (K-5),K-12, , ,773779.124763999949209,2952129.104590000119060,,,,,,,,,,,,0.026708474334611,0.000054902892393
695,0,695,773,42.354140000000001,-71.054109999999994,1,400.000000000000000,507,,695,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709264333906,0.000054905542329
696,3,696,780,42.349159999999998,-71.080770000000001,1,400.000000000000000,510,17,696,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,00350794,The Newman School,Boston,BOSTON,MA,02116,John Colahan,617-267-4530,617-267-7070,"9,10,11,12",PRI,0.026707986539512,0.000054901255155
697,2,697,786,42.333260000000003,-71.107069999999993,1,400.000000000000000,513,124,697,114,Farragut Building,10 Fenwood Road,Jamaica Plain,02115,1441,1441,Kennedy Health Careers Academy (9-10),Kennedy HCA (9-10),HS, , ,762545.712953999987803,2946955.351199999917299,00350768,Manville School,Boston,BOSTON,MA,02120,Hanna Savransky,617-232-8390,617-232-8399,"1,2,3,4,5,6,7,8,9,10,11",SPE,0.026703909746775,0.000054887578317
698,0,698,787,42.358449999999998,-71.158169999999998,1,400.000000000000000,514,,698,,,,,,,,,,,,,,,,,,,,,,,,,,0.026710370473252,0.000054909253022
699,0,699,790,42.360950000000003,-71.061279999999996,1,400.000000000000000,517,,699,,,,,,,,,,,,,,,,,,,,,,,,,,0.026711011883127,0.000054911404488
700,2,700,793,42.292040000000000,-71.047680000000000,1,400.000000000000000,518,50,700,70,Murphy Bldg,1 Worrell Street,Dorchester,02122,4400,4400,Murphy K-8,Murphy K-8,K-8, , ,778133.906431999988854,2932555.616700000129640,8065,Pope John Paul II Academy (Neponset),Dorchester,BOSTON,MA,02122,Kate Brandley,617-265-0019,--,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026693357064307,0.000054852172657
701,1,701,797,42.352249999999998,-71.069180000000003,1,400.000000000000000,520,129,701,0,Church Street Bldg,20 Church Street,Boston,02116,1215,1215,Boston Adult Tech Acad,BATA,Special, , ,772904.812814999953844,2952412.938420000020415,,,,,,,,,,,,0.026708779404592,0.000054903915279
702,0,702,798,42.286149999999999,-71.154880000000006,1,400.000000000000000,521,,702,,,,,,,,,,,,,,,,,,,,,,,,,,0.026691850509434,0.000054847116876
703,0,703,800,42.349570000000000,-71.047190000000001,1,400.000000000000000,523,,703,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708091684213,0.000054901608202
704,0,704,806,42.300919999999998,-71.112849999999995,1,400.000000000000000,526,,704,,,,,,,,,,,,,,,,,,,,,,,,,,0.026695628038126,0.000054859792308
705,2,705,807,42.326120000000003,-71.075370000000007,1,400.000000000000000,527,22,705,31,Mason Bldg,150 Norfolk Avenue,Roxbury,02119,4121,4121,Mason Elementary,Mason,ES, , ,772085.999994999961928,2944190.000000000000000,8337,St Patrick Elementary,Roxbury,BOSTON,MA,02119,Mary Lanata,617-427-3881,617-427-4529,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026702080041486,0.000054881439952
706,0,706,808,42.350140000000003,-71.130859999999998,1,400.000000000000000,528,,706,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708238157361,0.000054902099762
707,0,707,811,42.351799999999997,-71.043379999999999,1,400.000000000000000,529,,707,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708663933557,0.000054903528321
708,1,708,817,42.348599999999998,-71.075379999999996,1,400.000000000000000,534,17,708,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,,,,,,,,,,,,0.026707843092776,0.000054900774787
709,0,709,821,42.350639999999999,-71.061509999999998,1,400.000000000000000,536,,709,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708366482398,0.000054902530056
710,2,710,826,42.349170000000001,-71.084130000000002,1,400.000000000000000,538,112,710,,,247 Marlborough Street,,,,,,,,,,,,00350794,The Newman School,Boston,BOSTON,MA,02116,John Colahan,617-267-4530,617-267-7070,"9,10,11,12",PRI,0.026707989455609,0.000054901265769
711,0,711,827,42.353619999999999,-71.056190000000001,1,400.000000000000000,539,,711,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709130993235,0.000054905094891
712,0,712,828,42.335700000000003,-71.087029999999999,1,400.000000000000000,540,,712,,,,,,,,,,,,,,,,,,,,,,,,,,0.026704535052974,0.000054889676574
713,0,713,831,42.351430000000001,-71.052859999999995,1,400.000000000000000,541,,713,,,,,,,,,,,,,,,,,,,,,,,,,,0.026708569247750,0.000054903210646
714,3,714,842,42.348080000000003,-71.069180000000003,1,400.000000000000000,546,15,714,21,Abraham Lincoln Building,152 Arlington Street,Boston,02116,1450,1450,Quincy Upper School,Quincy Upper (6-12),K-12, , ,772661.999994999961928,2952280.000010000076145,,,,,,,,,,,,0.026707709310233,0.000054900325169
715,3,715,844,42.271700000000003,-71.093729999999994,1,400.000000000000000,548,119,715,76,Mattapan Eec Bldg,108 Babson Street,Mattapan,02126,4440,4440,Ellison/ Parks ELC,Ellison/ Parks ELC,ELC, , ,766621.396245999960229,2924328.192429999820888,8064,Pope John Paul II Academy (Mattapan),Mattapan,BOSTON,MA,02126,Kathleen Aldridge,617-265-0019,--,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026688157997644,0.000054834726392
716,0,716,848,42.336970000000001,-71.093660000000000,1,400.000000000000000,550,,716,,,,,,,,,,,,,,,,,,,,,,,,,,0.026704860856736,0.000054890769548
717,2,717,854,42.278829999999999,-71.069509999999994,1,400.000000000000000,554,52,717,72,Wilson Bldg,18 Croftland Avenue,Dorchester,02124,1140,1140,Henderson Upper (2-12),Henderson Upper (2-12),K-12, , ,772644.999994999961928,2927809.999989999923855,5200,Conservatory Lab Charter School - Dorchester,Dorchester,BOSTON,MA,02124,Robyn Pretlow,617-254-8904,617-254-8909,"3, 4, 5, 6, 7, 8",CHA,0.026689980022441,0.000054840840628
718,1,718,857,42.345230000000001,-71.095339999999993,1,400.000000000000000,556,85,718,119,Mckinley Peterborough Bldg,97 Peterborough Street,Boston,02215,1293,1293,McKinley Prep High Sch,McKinley Prep HS,Special, , ,764504.051411999971606,2950429.159659999888390,,,,,,,,,,,,0.026706978749433,0.000054897875022
719,0,719,862,42.356040000000000,-71.053210000000007,1,400.000000000000000,557,,719,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709752051270,0.000054907178212
720,0,720,864,42.336430000000000,-71.087710000000001,1,400.000000000000000,559,,720,,,,,,,,,,,,,,,,,,,,,,,,,,0.026704722256903,0.000054890304351
721,0,721,869,42.286090000000002,-71.043340000000001,1,400.000000000000000,561,,721,,,,,,,,,,,,,,,,,,,,,,,,,,0.026691835538402,0.000054847066898
722,3,722,872,42.332479999999997,-71.100040000000007,1,400.000000000000000,563,80,722,113,Tobin Bldg,40 Smith Street,Roxbury,02120,4570,4570,Tobin K-8,Tobin K-8,K-8, , ,764784.166036000009626,2946633.151519999839365, ,Mission Grammar School,Roxbury,BOSTON,MA,02120,Aliece Dutson,617-442-2660,--,"K,1,2,3,4,5,6,7,8",PRI,0.026703709610095,0.000054886906775
723,4,723,877,42.349510000000002,-71.079499999999996,1,400.000000000000000,566,17,723,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,00350724,Commonwealth School,Boston,BOSTON,MA,02116,William Wharton,617-266-7525,--,"9,10,11,12",PRI,0.026708076606093,0.000054901557691
724,3,724,881,42.349110000000003,-71.153430000000000,1,400.000000000000000,568,100,724,137,Winship Bldg,54 Dighton Street,Brighton,02135,4173,4173,Winship Elementary,Winship,ES, , ,749335.000006000045687,2951880.000010000076145,8077,St Columbkille Elem,Brighton,BOSTON,MA,02135,Mary Battles,617-254-3110,617-254-3161,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026707974000836,0.000054901213733
725,2,725,885,42.349170000000001,-71.077050000000000,1,400.000000000000000,571,17,725,24,Snowden Hs Bldg,150 Newbury Street,Boston,02116,1200,1200,Snowden International,Snowden HS,HS, , ,770246.740985000040382,2953058.869739999994636,00350724,Commonwealth School,Boston,BOSTON,MA,02116,William Wharton,617-266-7525,--,"9,10,11,12",PRI,0.026707989336896,0.000054901265326
726,1,726,888,42.361120000000000,-71.055520000000001,1,400.000000000000000,572,101,726,,,9 Moon,,,,,,,,,,,,8168,St John Elementary,Boston,BOSTON,MA,02113,Karen McLaughlin,617-227-3143,617-227-2188,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026711055481304,0.000054911550856
727,0,727,896,42.355440000000002,-71.057339999999996,1,400.000000000000000,577,,727,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709597910015,0.000054906661171
728,0,728,897,42.355240000000002,-71.054029999999997,1,400.000000000000000,578,,728,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709546670327,0.000054906489183
729,0,729,899,42.358770000000000,-71.051559999999995,1,400.000000000000000,580,,729,,,,,,,,,,,,,,,,,,,,,,,,,,0.026710452447453,0.000054909527836
730,2,730,909,42.356299999999997,-71.069490000000002,1,400.000000000000000,586,100,730,,,15 Brimmer Street,,,,,,,,,,,,00350702,The Advent School,Boston,BOSTON,MA,02108,Nicole A. DuFauchard,617-742-0520,--,"K,1,2,3,4,5,6",PRI,0.026709818774593,0.000054907402451
731,1,731,911,42.285769999999999,-71.109930000000006,1,400.000000000000000,587,66,731,92,Haley Bldg,570 American Legion Highway,Roslindale,02131,4210,4210,Haley K-8,Haley K-8,K-8, , ,762311.957841999945231,2929763.373010000213981,,,,,,,,,,,,0.026691753892876,0.000054846793278
732,0,732,918,42.378779999999999,-71.052589999999995,1,400.000000000000000,590,,732,,,,,,,,,,,,,,,,,,,,,,,,,,0.026715591294986,0.000054926766451
733,0,733,922,42.347130000000000,-71.043779999999998,1,400.000000000000000,592,,733,,,,,,,,,,,,,,,,,,,,,,,,,,0.026707466250325,0.000054899509904
734,0,734,923,42.353389999999997,-71.064229999999995,1,400.000000000000000,593,,734,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709071886187,0.000054904896937
735,2,735,928,42.325980000000001,-71.058850000000007,1,400.000000000000000,596,23,735,33,Clap Bldg,35 Harvest Street,Dorchester,02125,4531,4531,Clap Elementary,Clap,ES, , ,775644.999997999984771,2943100.000000000000000,00350882,St Mary Of Czestochowa,South Boston,BOSTON,MA,02127,Marie Laclaire,617-268-3766,--,"PK,K,1,2,3,4,5,6,7,8",PRI,0.026702044230520,0.000054881319771
736,3,736,932,42.315860000000001,-71.098259999999996,1,400.000000000000000,599,75,736,107,Hernandez Bldg,61 School Street,Roxbury,02119,4053,4053,Hernandez K-8,Hernandez K-8,K-8, , ,764862.999988000025041,2939680.000000000000000,,,,,,,,,,,,0.026699452240166,0.000054872623392
737,0,737,934,42.355449999999998,-71.058040000000005,1,400.000000000000000,600,,737,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709600707842,0.000054906671033
738,0,738,936,42.356819999999999,-71.056330000000003,1,400.000000000000000,601,,738,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709952174842,0.000054907849677
739,1,739,944,42.351779999999998,-71.121279999999999,1,400.000000000000000,604,97,739,,,1001 Commonwealth Avenue,,,,,,,,,,,,5431,MATCH Charter Public High School,Boston,BOSTON,MA,02215,Jorge Miranda,617-232-0300,617-232-2838,"9,10,11,12",CHA,0.026708658766750,0.000054903510921
740,0,740,949,42.356690000000000,-71.051519999999996,1,400.000000000000000,607,,740,,,,,,,,,,,,,,,,,,,,,,,,,,0.026709918895275,0.000054907738519
741,0,741,953,42.360720000000001,-71.055890000000005,1,400.000000000000000,611,,741,,,,,,,,,,,,,,,,,,,,,,,,,,0.026710953251577,0.000054911207687
742,1,742,954,42.301009999999998,-71.067369999999997,1,400.000000000000000,612,48,742,67,Marshall Bldg,35 Westville Street,Dorchester,02124,4345,4345,UP Academy Charter School of Dorchester,UP Academy of Dorchester,K-8, , ,772296.999994999961928,2934609.999989999923855,,,,,,,,,,,,0.026695651169178,0.000054859869850
743,3,743,955,42.328650000000003,-71.083449999999999,1,400.000000000000000,613,32,743,44,Wheatley Bldg,20 Kearsage Avenue,Roxbury,02119,1410,1410,Boston Day and Evening Academy,BDEA,Special, , ,769277.865975999971852,2944471.839110000059009,5101,City On A Hill Charter Public School - Dudley Square,Roxbury,BOSTON,MA,02119,Sonya Pratt,617-516-5888,617-445-9153,"9,10,11,12",CHA,0.026702728233819,0.000054883614585
